no,visit_date,domain,ref_link,portal_page,keywords,visit_IP,unique_no,total_visit_duration_time,total_visit_page_one_time,last_visit_page,last_time_visit_date,user_type,total_visit_time,os,net_service,brewer,lang,screen,screen_color,Flash,has_cookie,has_java,this_time_visit_start,visit_portal_time,portal_url,title,category,article_written,intention
1141,2019/02/21 14:48:38,上海,http://www.ruanyifeng.com/blog/2018/11/awk.html,https://www.bmatch.tech/course/react?from=ryf,--,180.165.145.12,2207179673403389030,1s,1,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 14:43:14,新访客,2,Linux,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 14:48:38,1s,https://www.bmatch.tech/course/react?from=ryf,awk,开发者手册,2018/11,True
1140,2019/02/21 14:51:51,上海,http://www.ruanyifeng.com/blog/2018/11/awk.html?123,https://www.bmatch.tech/course/react?from=ryf,--,180.165.145.12,2207179673403389030,2231s,3,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 14:48:38,新访客,3,Linux,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 14:51:51,733s,https://www.bmatch.tech/course/react?from=ryf,awk,开发者手册,2018/11,True
850,2019/02/25 19:35:15,上海,http://www.ruanyifeng.com/blog/2018/11/most-effective-sales-promotion.html,https://www.bmatch.tech/course/react?from=ryf,--,116.237.192.159,1804326962034142732,34s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 19:35:15,34s,https://www.bmatch.tech/course/react?from=ryf,most-effective-sales-promotion,散文,2018/11,False
6,2019/03/01 10:42:47,杭州,http://www.ruanyifeng.com/blog/2018/11/page_lifecycle_api.html,https://www.bmatch.tech/course/react?from=ryf,--,124.90.194.129,2034050310266491682,12s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,网通,Google Chrome,,1440x900,24-bit,,支持,不支持,10:42:47,12s,https://www.bmatch.tech/course/react?from=ryf,page_lifecycle_api,开发者手册,2018/11,True
1033,2019/02/22 17:30:37,北京,http://www.ruanyifeng.com/blog/2018/12/weekly-issue-35.html,https://www.bmatch.tech/course/react?from=ryf,--,122.14.50.6,1935567710512496940,61s,2,https://www.bmatch.tech/courses,2019/02/22 17:27:17,新访客,2,macOS,,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 17:30:37,5s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-35,周刊,2018/12,False
899,2019/02/25 14:11:01,上海,http://www.ruanyifeng.com/blog/2018/12/weekly-issue-35.html,https://www.bmatch.tech/course/react?from=ryf,--,116.231.147.253,2272219208779535790,38s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,2560x1440,24-bit,,支持,不支持,2019-02-25 14:11:01,38s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-35,周刊,2018/12,False
247,2019/02/26 23:02:46,北京,http://www.ruanyifeng.com/blog/2019/01/a-piece-of-audio.html,https://www.bmatch.tech/course/react?from=ryf,--,125.34.205.35,1864057601215304892,156s,6,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,网通,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-26 23:02:46,15s,https://www.bmatch.tech/course/react?from=ryf,a-piece-of-audio,观点与感想,2019/01,False
109,2019/02/28 12:00:50,泰安,http://www.ruanyifeng.com/blog/2019/01/a-piece-of-audio.html,https://www.bmatch.tech/course/react?from=ryf,--,27.201.33.56,1768680060033377547,15s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Android,,Chrome移动版,,,24-bit,,支持,不支持,2019-02-28 12:00:50,15s,https://www.bmatch.tech/course/react?from=ryf,a-piece-of-audio,观点与感想,2019/01,False
1032,2019/02/22 17:49:23,福州,http://www.ruanyifeng.com/blog/2019/01/a-piece-of-audio.html,https://www.bmatch.tech/course/react?from=ryf,--,58.22.61.221,1922268490848265393,51s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,网通,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-22 17:49:23,51s,https://www.bmatch.tech/course/react?from=ryf,a-piece-of-audio,观点与感想,2019/01,False
895,2019/02/25 14:50:37,上海,http://www.ruanyifeng.com/blog/2019/01/prolog.html,https://www.bmatch.tech/course/react?from=ryf,--,218.82.242.156,2372861142110206992,1s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-25 14:50:37,1s,https://www.bmatch.tech/course/react?from=ryf,prolog,算法与数学,2019/01,False
71,2019/02/28 16:28:25,包头,http://www.ruanyifeng.com/blog/2019/01/survivor-preface.html,https://www.bmatch.tech/course/react?from=ryf,--,121.56.58.45,2211605826652736929,51s,3,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1,macOS,电信,Google Chrome,,2560x1440,24-bit,,支持,不支持,2019-02-28 16:28:25,10s,https://www.bmatch.tech/course/react?from=ryf,survivor-preface,观点与感想,2019/01,False
1123,2019/02/21 16:21:28,广州,http://www.ruanyifeng.com/blog/2019/01/weekly-issue-39.html,https://www.bmatch.tech/course/react?from=ryf,--,183.238.79.207,1809802246203326979,1s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,移动,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-21 16:21:28,1s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-39,周刊,2019/01,False
955,2019/02/24 19:50:28,深圳,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,113.91.143.80,1833430580157555111,234s,12,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1,Win 10,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-24 19:50:28,4s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
1084,2019/02/22 01:43:55,萍乡,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,117.170.253.52,1922570929100087370,150s,4,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1,Android,移动,Chrome移动版,,,24-bit,,支持,不支持,2019-02-22 01:43:55,29s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
344,2019/02/26 17:42:51,东莞,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,119.145.99.37,1845836107363758151,55s,2,https://www.bmatch.tech,2019/02/26 16:07:50,新访客,2,macOS,电信,Google Chrome,,2560x1440,24-bit,,支持,不支持,2019-02-26 17:42:51,3s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
1051,2019/02/22 15:24:12,温州,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,60.181.32.200,1987937638294256120,11s,2,https://www.bmatch.tech/courses,首次访问,新访客,1,Win 10,电信,搜狗高速,,1920x1080,24-bit,,支持,不支持,2019-02-22 15:24:12,7s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
420,2019/02/26 16:07:50,东莞,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,119.145.99.37,1845836107363758151,2s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,电信,Google Chrome,,2560x1440,24-bit,,支持,不支持,2019-02-26 16:07:50,2s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
839,2019/02/26 03:45:01,上海,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,112.65.76.247,2311050609684057558,4s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,联通,Google Chrome,,2560x1440,24-bit,,支持,不支持,2019-02-26 03:45:01,4s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
915,2019/02/25 11:32:09,北京,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,114.113.63.82,2221433591617212101,3s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 11:32:09,3s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
989,2019/02/23 16:34:32,郑州,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,222.137.18.193,1705756822183768532,7s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 16:34:32,7s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
1035,2019/02/22 17:27:17,北京,http://www.ruanyifeng.com/blog/2019/02/npx.html,https://www.bmatch.tech/course/react?from=ryf,--,122.14.50.6,1935567710512496940,8s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 17:27:17,8s,https://www.bmatch.tech/course/react?from=ryf,npx,JavaScript,2019/02,True
942,2019/02/24 22:19:35,苏州,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,112.0.156.221,1937949205359832286,34s,4,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1,Win 10,移动,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-24 22:19:35,3s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
1047,2019/02/22 15:44:50,北京,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,39.155.192.88,1689265870189118983,378s,4,https://www.bmatch.tech/courses,首次访问,新访客,1,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 15:44:50,129s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
1090,2019/02/21 21:23:25,上海,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,116.226.76.167,2098492037985499439,61s,3,https://www.bmatch.tech,首次访问,新访客,1,macOS,电信,Google Chrome,,,24-bit,,支持,不支持,2019-02-21 21:23:25,15s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
171,2019/02/27 17:04:41,北京,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,61.135.161.166,1826753842861029689,5s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,网通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 17:04:41,5s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
239,2019/02/27 02:25:58,深圳,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,218.98.15.12,1720174194153823954,8s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,百灵宽带,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 02:25:58,8s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
242,2019/02/27 00:28:18,北京,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,124.127.66.34,1877738806526396835,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 00:28:18,未知,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
853,2019/02/25 19:07:24,台州,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,39.181.142.141,2198941616659354372,440s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 19:07:24,440s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
856,2019/02/25 18:26:45,广州,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,61.144.46.99,1905303091089070382,2s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-25 18:26:45,2s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
918,2019/02/25 10:20:56,南京,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,221.226.22.114,1937695390979001512,5s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 10:20:56,5s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
919,2019/02/25 10:12:07,苏州,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,180.107.123.191,1847513571197770713,3s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-25 10:12:07,3s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
974,2019/02/24 06:04:22,其他,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,65.92.87.205,1826183359527477211,333s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-24 06:04:22,333s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
978,2019/02/23 22:54:30,杭州,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,115.206.133.162,2220568078352304438,3s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Android,电信,Chrome移动版,,,24-bit,,支持,不支持,2019-02-23 22:54:30,3s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
997,2019/02/23 15:06:10,衡水,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,183.197.115.92,1755712068025504651,1s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,移动,Google Chrome,,1600x900,24-bit,,支持,不支持,2019-02-23 15:06:10,1s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
1049,2019/02/22 15:34:18,宁波,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,125.111.233.234,2277422192349517195,3s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 15:34:18,3s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
1115,2019/02/21 17:24:57,北京,http://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,36.110.64.194,1914980356362745494,10s,1,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 16:29:37,新访客,2,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 17:24:57,10s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
841,2019/02/25 22:47:14,成都,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,110.191.240.77,1886796033275882733,190s,2,https://www.bmatch.tech,首次访问,新访客,1,Win 7,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-25 22:47:14,3s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
892,2019/02/25 15:01:15,北京,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,124.207.175.100,1819733984627361284,28s,2,https://www.bmatch.tech/about,首次访问,新访客,1,macOS,电信通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 15:01:15,6s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
126,2019/02/28 07:11:03,武汉,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,58.49.18.150,1834439583812563019,11s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,百度浏览器,,1920x1080,24-bit,,支持,不支持,2019-02-28 07:11:03,11s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
157,2019/02/27 18:45:16,杭州,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,60.191.72.186,1775148895495343769,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-27 18:45:16,未知,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
417,2019/02/26 16:12:55,重庆,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,223.104.25.93,1848809800801629815,1s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 16:12:55,1s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
842,2019/02/25 22:46:31,长沙,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,110.52.194.38,2091341514661281595,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,网通,Firefox,,1536x864,24-bit,,支持,不支持,2019-02-25 22:46:31,未知,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
1017,2019/02/22 23:38:20,新乡,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,123.55.85.22,1995130875831870183,45s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-22 23:38:20,45s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
1091,2019/02/21 20:48:11,南京,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,49.74.34.176,1900512990864958948,720s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,2048x1152,24-bit,,支持,不支持,2019-02-21 20:48:11,720s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
1106,2019/02/21 18:09:21,益阳,http://www.ruanyifeng.com/blog/2019/02/password.html,https://www.bmatch.tech/course/react?from=ryf,--,113.242.228.166,1935126608737528161,2s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 18:09:21,2s,https://www.bmatch.tech/course/react?from=ryf,password,开发者手册,2019/02,True
1098,2019/02/21 18:51:02,其他,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-42.html,https://www.bmatch.tech/course/react?from=ryf,--,104.36.65.94,1865434244604350727,68s,1,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 14:18:49,老访客,2,macOS,,Safari,,1440x900,24-bit,,支持,支持,2019-02-21 18:51:02,68s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-42,周刊,2019/02,False
1116,2019/02/21 17:20:12,西安,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-42.html,https://www.bmatch.tech/course/react?from=ryf,--,113.139.244.161,1835467257443188055,141s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 17:20:12,141s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-42,周刊,2019/02,False
846,2019/02/25 21:06:26,上海,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,101.231.114.43,2113217982103568810,2s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-25 21:06:26,2s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
889,2019/02/25 15:24:33,苏州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,58.210.242.134,1915524193854491646,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 15:24:33,未知,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
1010,2019/02/23 08:02:52,东莞,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,113.102.232.134,2175334302782420596,166s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,iOS 12,电信,Safari移动版,,1024x576,32-bit,,支持,不支持,2019-02-23 08:02:52,166s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
1089,2019/02/21 22:14:42,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,123.120.84.130,2210196148988850614,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,iOS 12,网通,手机百度,,,32-bit,,支持,不支持,2019-02-21 22:14:42,未知,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
1114,2019/02/21 17:25:03,南京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,117.136.45.103,2279042679224376850,26s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,移动,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-21 17:25:03,26s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
1137,2019/02/21 15:01:04,杭州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,36.27.93.54,2153027338142640559,68s,1,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 14:52:49,老访客,8,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 15:01:04,68s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
79,2019/02/28 15:56:30,上海,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,180.168.71.206,2296855863171677767,158s,8,https://www.bmatch.tech,首次访问,新访客,1,Win 10,,Google Chrome,,1600x900,24-bit,,支持,不支持,2019-02-28 15:56:30,50s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
128,2019/02/28 00:29:58,厦门,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,112.5.206.150,2187757427239389265,112s,6,https://www.bmatch.tech/about,首次访问,新访客,1,macOS,移动,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-28 00:29:58,5s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
483,2019/02/26 15:23:52,广州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,113.67.158.52,1833430580157555111,26s,4,https://www.bmatch.tech/courses/frontEndTraining,2019/02/26 15:23:52,老访客,1,Win 10,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-26 15:23:52,3s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1021,2019/02/22 21:19:33,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,124.64.10.204,1996393385791345483,71s,3,https://www.bmatch.tech/courses,首次访问,新访客,1,macOS,网通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 21:19:33,39s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
132,2019/02/27 23:12:13,西安,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,113.143.181.6,2260853604688925470,22s,2,https://www.bmatch.tech/courses,首次访问,新访客,1,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 23:12:13,13s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
66,2019/02/28 16:57:17,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,119.28.54.208,1786161685228752598,3s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,北京数迅达,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-28 16:57:17,3s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
154,2019/02/27 18:58:52,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,175.20.94.219,1857943598395926868,41s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 8,联通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 18:58:52,41s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
216,2019/02/27 10:34:42,重庆,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,119.86.35.142,1792996138290030525,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-27 10:34:42,未知,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
822,2019/02/26 11:13:41,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,218.30.116.3,2045335113676487510,8s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 11:13:41,8s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
823,2019/02/26 11:07:20,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,223.71.50.102,2227625075158936190,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 11:07:20,未知,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
